"X","Y","sighting_id","species","number_sighted","latitude","longitude","year","month"
-121.916,36.64895,50455,"Humpback Whale",1,36.64895,-121.916,2018,"Jan"
-121.9,36.62236,50457,"Gray Whale",1,36.62236,-121.9,2018,"Jan"
-121.971,36.60552,50460,"Gray Whale",1,36.60552,-121.971,2018,"Jan"
-121.971,36.61366,50461,"Gray Whale",1,36.61366,-121.971,2018,"Jan"
-121.973,36.6174,50462,"Gray Whale",2,36.6174,-121.973,2018,"Jan"
-121.94,36.71446,50467,"Humpback Whale",1,36.71446,-121.94,2018,"Jan"
-121.971,36.62017,50468,"Gray Whale",3,36.62017,-121.971,2018,"Jan"
-121.954,36.6119,50469,"Gray Whale",2,36.6119,-121.954,2018,"Jan"
-121.986,36.60218,50472,"Humpback Whale",1,36.60218,-121.986,2018,"Jan"
-121.879,36.74281,50473,"Humpback Whale",2,36.74281,-121.879,2018,"Jan"
-122.016,36.62335,50484,"Humpback Whale",3,36.62335,-122.016,2018,"Jan"
-122.021,36.68723,50485,"Humpback Whale",4,36.68723,-122.021,2018,"Jan"
-119.321,34.1254,50495,"Gray Whale",1,34.1254,-119.321,2018,"Jan"
-119.503,34.02555,50497,"Gray Whale",1,34.02555,-119.503,2018,"Jan"
-121.94,36.64439,50499,"Gray Whale",2,36.64439,-121.94,2018,"Jan"
-121.884,36.70576,50500,"Humpback Whale",2,36.70576,-121.884,2018,"Jan"
-119.522,34.04859,50508,"Gray Whale",6,34.04859,-119.522,2018,"Jan"
-121.959,36.63173,50509,"Gray Whale",5,36.63173,-121.959,2018,"Jan"
-121.919,36.64112,50524,"Gray Whale",3,36.64112,-121.919,2018,"Jan"
-119.723,34.22692,50525,"Fin Whale",1,34.22692,-119.723,2018,"Jan"
-119.725,34.22485,50526,"Fin Whale",4,34.22485,-119.725,2018,"Jan"
-119.727,34.22403,50527,"Fin Whale",4,34.22403,-119.727,2018,"Jan"
-119.751,34.23282,50528,"Fin Whale",4,34.23282,-119.751,2018,"Jan"
-121.895,36.71083,50532,"Humpback Whale",3,36.71083,-121.895,2018,"Jan"
-119.459,34.01331,50539,"Gray Whale",2,34.01331,-119.459,2018,"Jan"
-119.513,34.04401,50538,"Gray Whale",3,34.04401,-119.513,2018,"Jan"
-121.989,36.62493,50540,"Gray Whale",2,36.62493,-121.989,2018,"Jan"
-121.926,36.70336,50551,"Humpback Whale",1,36.70336,-121.926,2018,"Jan"
-121.964,36.63146,50552,"Gray Whale",2,36.63146,-121.964,2018,"Jan"
-121.857,36.72249,50557,"Humpback Whale",1,36.72249,-121.857,2018,"Jan"
-121.857,36.7236,50558,"Humpback Whale",3,36.7236,-121.857,2018,"Jan"
-121.871,36.71868,50559,"Humpback Whale",1,36.71868,-121.871,2018,"Jan"
-121.994,36.62991,50560,"Gray Whale",4,36.62991,-121.994,2018,"Jan"
-121.842,36.6386,50561,"Humpback Whale",1,36.6386,-121.842,2018,"Jan"
-121.879,36.72007,50562,"Humpback Whale",1,36.72007,-121.879,2018,"Jan"
-121.878,36.72048,50563,"Humpback Whale",2,36.72048,-121.878,2018,"Jan"
-121.882,36.72886,50564,"Humpback Whale",4,36.72886,-121.882,2018,"Jan"
-121.995,36.60055,50565,"Gray Whale",8,36.60055,-121.995,2018,"Jan"
-121.92,36.72639,50566,"Humpback Whale",3,36.72639,-121.92,2018,"Jan"
-121.966,36.63766,50569,"Gray Whale",6,36.63766,-121.966,2018,"Jan"
-121.905,36.71176,50570,"Humpback Whale",5,36.71176,-121.905,2018,"Jan"
-121.853,36.75156,50575,"Humpback Whale",3,36.75156,-121.853,2018,"Jan"
-119.401,34.08161,50582,"Fin Whale",2,34.08161,-119.401,2018,"Jan"
-121.975,36.62442,50588,"Gray Whale",1,36.62442,-121.975,2018,"Jan"
-121.965,36.6246,50590,"Gray Whale",1,36.6246,-121.965,2018,"Jan"
-121.968,36.65146,50591,"Gray Whale",3,36.65146,-121.968,2018,"Jan"
-119.412,34.02617,50592,"Gray Whale",2,34.02617,-119.412,2018,"Jan"
-119.413,34.01966,50593,"Humpback Whale",2,34.01966,-119.413,2018,"Jan"
-119.469,34.00641,50595,"Gray Whale",3,34.00641,-119.469,2018,"Jan"
-119.381,34.06013,50596,"Blue Whale",1,34.06013,-119.381,2018,"Jan"
-121.988,36.55983,50606,"Gray Whale",3,36.55983,-121.988,2018,"Jan"
-121.982,36.55296,50607,"Gray Whale",2,36.55296,-121.982,2018,"Jan"
-121.988,36.61846,50609,"Gray Whale",1,36.61846,-121.988,2018,"Jan"
-119.467,34.12415,50613,"Fin Whale",1,34.12415,-119.467,2018,"Jan"
-121.994,36.58003,50616,"Gray Whale",8,36.58003,-121.994,2018,"Jan"
-119.519,34.0379,50617,"Humpback Whale",1,34.0379,-119.519,2018,"Jan"
-119.304,34.05673,50621,"Fin Whale",1,34.05673,-119.304,2018,"Jan"
-119.251,34.16242,50622,"Fin Whale",1,34.16242,-119.251,2018,"Jan"
-119.548,34.05694,50634,"Gray Whale",5,34.05694,-119.548,2018,"Jan"
-121.835,36.74799,50639,"Humpback Whale",1,36.74799,-121.835,2018,"Jan"
-121.915,36.63999,50640,"Gray Whale",3,36.63999,-121.915,2018,"Jan"
-121.885,36.62147,50641,"Gray Whale",1,36.62147,-121.885,2018,"Jan"
-121.888,36.61492,50642,"Gray Whale",2,36.61492,-121.888,2018,"Jan"
-117.706,33.44701,50658,"Gray Whale",1,33.44701,-117.706,2018,"Jan"
-122.012,36.58264,50672,"Gray Whale",12,36.58264,-122.012,2018,"Jan"
-121.953,36.64315,50692,"Humpback Whale",1,36.64315,-121.953,2018,"Jan"
-121.951,36.64432,50693,"Gray Whale",8,36.64432,-121.951,2018,"Jan"
-119.45,33.98473,50701,"Gray Whale",1,33.98473,-119.45,2018,"Jan"
-121.913,36.63428,50709,"Gray Whale",1,36.63428,-121.913,2018,"Jan"
-117.268,32.59676,50712,"Gray Whale",3,32.59676,-117.268,2018,"Jan"
-121.987,36.59828,50713,"Gray Whale",3,36.59828,-121.987,2018,"Jan"
-117.265,32.57607,50714,"Gray Whale",3,32.57607,-117.265,2018,"Jan"
-121.902,36.62597,50715,"Gray Whale",1,36.62597,-121.902,2018,"Jan"
-119.422,33.98898,50720,"Fin Whale",1,33.98898,-119.422,2018,"Jan"
-119.233,34.15423,50721,"Gray Whale",2,34.15423,-119.233,2018,"Jan"
-119.141,34.06907,50723,"Gray Whale",2,34.06907,-119.141,2018,"Jan"
-117.421,32.90395,50727,"Gray Whale",2,32.90395,-117.421,2018,"Jan"
-117.273,32.5637,50732,"Gray Whale",1,32.5637,-117.273,2018,"Jan"
-121.946,36.64386,50734,"Gray Whale",3,36.64386,-121.946,2018,"Jan"
-119.41,34.1429,50749,"Fin Whale",1,34.1429,-119.41,2018,"Jan"
-119.409,34.18974,50750,"Gray Whale",1,34.18974,-119.409,2018,"Jan"
-121.932,36.64573,50751,"Gray Whale",4,36.64573,-121.932,2018,"Jan"
-121.939,36.64854,50752,"Gray Whale",4,36.64854,-121.939,2018,"Jan"
-121.939,36.64645,50763,"Gray Whale",3,36.64645,-121.939,2018,"Jan"
-121.999,36.6172,50764,"Gray Whale",10,36.6172,-121.999,2018,"Jan"
-119.822,34.13622,50765,"Fin Whale",1,34.13622,-119.822,2018,"Jan"
-119.787,34.07704,50766,"Gray Whale",4,34.07704,-119.787,2018,"Jan"
-119.509,34.05386,50769,"Gray Whale",2,34.05386,-119.509,2018,"Jan"
-119.545,34.05154,50770,"Gray Whale",2,34.05154,-119.545,2018,"Jan"
-119.443,34.13667,50771,"Gray Whale",3,34.13667,-119.443,2018,"Jan"
-121.968,36.63091,50774,"Gray Whale",7,36.63091,-121.968,2018,"Jan"
-119.449,34.1173,50775,"Fin Whale",1,34.1173,-119.449,2018,"Jan"
-119.412,34.15371,50776,"Fin Whale",1,34.15371,-119.412,2018,"Jan"
-119.219,34.1273,50795,"Gray Whale",1,34.1273,-119.219,2018,"Jan"
-121.906,36.73363,50799,"Humpback Whale",6,36.73363,-121.906,2018,"Jan"
-119.295,34.0562,50814,"Gray Whale",2,34.0562,-119.295,2018,"Jan"
-121.989,36.57015,50815,"Gray Whale",2,36.57015,-121.989,2018,"Jan"
-119.302,34.0201,50820,"Gray Whale",5,34.0201,-119.302,2018,"Jan"
-121.949,36.64774,50821,"Gray Whale",6,36.64774,-121.949,2018,"Jan"
-118.226,33.68278,50824,"Gray Whale",1,33.68278,-118.226,2018,"Jan"
-121.978,36.61199,50825,"Gray Whale",2,36.61199,-121.978,2018,"Jan"
-121.885,36.77692,50828,"Humpback Whale",3,36.77692,-121.885,2018,"Jan"
-119.426,33.9677,50832,"Gray Whale",5,33.9677,-119.426,2018,"Jan"
-119.373,34.06562,50835,"Gray Whale",1,34.06562,-119.373,2018,"Jan"
-122.185,36.72638,50843,"Humpback Whale",2,36.72638,-122.185,2018,"Feb"
-122.185,36.72631,50844,"Humpback Whale",1,36.72631,-122.185,2018,"Feb"
-122.185,36.72594,50845,"Humpback Whale",1,36.72594,-122.185,2018,"Feb"
-121.9,36.74689,50848,"Minke Whale",1,36.74689,-121.9,2018,"Feb"
-119.334,34.20608,50867,"Gray Whale",2,34.20608,-119.334,2018,"Feb"
-121.988,36.60722,50874,"Gray Whale",3,36.60722,-121.988,2018,"Feb"
-117.74,33.46768,50875,"Gray Whale",1,33.46768,-117.74,2018,"Feb"
-121.99,36.57942,50876,"Gray Whale",2,36.57942,-121.99,2018,"Feb"
-121.99,36.59414,50877,"Gray Whale",5,36.59414,-121.99,2018,"Feb"
-119.623,34.072,50878,"Fin Whale",4,34.072,-119.623,2018,"Feb"
-121.925,36.78774,50885,"Humpback Whale",2,36.78774,-121.925,2018,"Feb"
-117.696,33.43632,50892,"Gray Whale",2,33.43632,-117.696,2018,"Feb"
-122.008,36.59715,50893,"Gray Whale",9,36.59715,-122.008,2018,"Feb"
-122.008,36.59657,50894,"Humpback Whale",1,36.59657,-122.008,2018,"Feb"
-119.257,34.19435,50898,"Gray Whale",1,34.19435,-119.257,2018,"Feb"
-121.929,36.64309,50918,"Gray Whale",6,36.64309,-121.929,2018,"Feb"
-121.999,36.66736,50919,"Humpback Whale",1,36.66736,-121.999,2018,"Feb"
-122.032,36.69289,50920,"Fin Whale",1,36.69289,-122.032,2018,"Feb"
-121.912,36.63689,50931,"Gray Whale",8,36.63689,-121.912,2018,"Feb"
-119.548,34.05694,50932,"Gray Whale",5,34.05694,-119.548,2018,"Jan"
-119.495,34.03136,50933,"Gray Whale",4,34.03136,-119.495,2018,"Feb"
-122.007,36.61278,50934,"Gray Whale",6,36.61278,-122.007,2018,"Feb"
-119.351,34.15451,50935,"Gray Whale",2,34.15451,-119.351,2018,"Feb"
-121.951,36.64642,50975,"Gray Whale",2,36.64642,-121.951,2018,"Feb"
-119.392,34.07582,50989,"Fin Whale",4,34.07582,-119.392,2018,"Feb"
-122.031,36.6113,51004,"Gray Whale",7,36.6113,-122.031,2018,"Feb"
-122.031,36.61122,51005,"Humpback Whale",1,36.61122,-122.031,2018,"Feb"
-119.698,34.37117,51020,"Gray Whale",3,34.37117,-119.698,2018,"Feb"
-118.27,33.70066,51043,"Gray Whale",1,33.70066,-118.27,2018,"Feb"
-119.35,34.21584,51044,"Gray Whale",1,34.21584,-119.35,2018,"Feb"
-119.35,34.21584,51048,"Gray Whale",1,34.21584,-119.35,2018,"Feb"
-119.384,34.13792,51067,"Gray Whale",2,34.13792,-119.384,2018,"Feb"
-119.38,34.12395,51068,"Gray Whale",2,34.12395,-119.38,2018,"Feb"
-119.335,34.06552,51070,"Gray Whale",3,34.06552,-119.335,2018,"Feb"
-119.296,34.16212,51071,"Gray Whale",1,34.16212,-119.296,2018,"Feb"
-119.274,34.09365,51073,"Gray Whale",2,34.09365,-119.274,2018,"Feb"
-119.206,34.09222,51091,"Gray Whale",1,34.09222,-119.206,2018,"Feb"
-119.37,34.00282,51094,"Gray Whale",1,34.00282,-119.37,2018,"Feb"
-119.187,34.08346,51092,"Gray Whale",1,34.08346,-119.187,2018,"Feb"
-119.339,34.01721,51098,"Gray Whale",2,34.01721,-119.339,2018,"Feb"
-119.231,34.12244,51100,"Gray Whale",3,34.12244,-119.231,2018,"Feb"
-119.253,34.11487,51101,"Gray Whale",3,34.11487,-119.253,2018,"Feb"
-122.033,36.66009,51115,"Humpback Whale",5,36.66009,-122.033,2018,"Feb"
-121.893,36.74695,51124,"Humpback Whale",1,36.74695,-121.893,2018,"Feb"
-121.901,36.78539,51125,"Humpback Whale",20,36.78539,-121.901,2018,"Feb"
-121.916,36.7045,51126,"Humpback Whale",1,36.7045,-121.916,2018,"Feb"
-119.659,34.34805,51127,"Humpback Whale",2,34.34805,-119.659,2018,"Feb"
-121.979,36.60941,51131,"Gray Whale",1,36.60941,-121.979,2018,"Feb"
-119.684,34.39531,51132,"Gray Whale",1,34.39531,-119.684,2018,"Feb"
-119.691,34.39518,51133,"Gray Whale",2,34.39518,-119.691,2018,"Feb"
-122.015,36.59141,51134,"Gray Whale",2,36.59141,-122.015,2018,"Feb"
-122.004,36.61616,51140,"Gray Whale",4,36.61616,-122.004,2018,"Feb"
-119.416,34.18809,51141,"Blue Whale",1,34.18809,-119.416,2018,"Feb"
-119.449,34.12385,51142,"Humpback Whale",2,34.12385,-119.449,2018,"Feb"
-119.803,34.39962,51165,"Gray Whale",2,34.39962,-119.803,2018,"Feb"
-122.023,36.62897,51168,"Humpback Whale",1,36.62897,-122.023,2018,"Feb"
-117.814,33.54649,51172,"Gray Whale",2,33.54649,-117.814,2018,"Feb"
-121.9,36.66023,51174,"Humpback Whale",10,36.66023,-121.9,2018,"Feb"
-121.9,36.66015,51175,"Humpback Whale",1,36.66015,-121.9,2018,"Feb"
-119.478,34.10449,51202,"Gray Whale",1,34.10449,-119.478,2018,"Feb"
-121.861,36.7531,51237,"Humpback Whale",2,36.7531,-121.861,2018,"Mar"
-119.33,34.20669,51249,"Gray Whale",1,34.20669,-119.33,2018,"Mar"
-119.327,34.20348,51250,"Gray Whale",2,34.20348,-119.327,2018,"Mar"
-119.339,34.17623,51251,"Gray Whale",2,34.17623,-119.339,2018,"Mar"
-119.371,34.15483,51253,"Gray Whale",3,34.15483,-119.371,2018,"Mar"
-121.998,36.64769,51258,"Gray Whale",3,36.64769,-121.998,2018,"Mar"
-122.028,36.66769,51260,"Gray Whale",8,36.66769,-122.028,2018,"Mar"
-121.959,36.65818,51264,"Gray Whale",2,36.65818,-121.959,2018,"Mar"
-122.035,36.63335,51301,"Fin Whale",7,36.63335,-122.035,2018,"Mar"
-122.035,36.63029,51302,"Gray Whale",2,36.63029,-122.035,2018,"Mar"
-121.992,36.65438,51303,"Gray Whale",4,36.65438,-121.992,2018,"Mar"
-122.069,36.64332,51305,"Fin Whale",7,36.64332,-122.069,2018,"Mar"
-119.499,34.0703,51306,"Gray Whale",1,34.0703,-119.499,2018,"Mar"
-119.225,34.14092,51316,"Gray Whale",1,34.14092,-119.225,2018,"Mar"
-119.197,34.11776,51320,"Gray Whale",1,34.11776,-119.197,2018,"Mar"
-119.22,34.12709,51321,"Gray Whale",1,34.12709,-119.22,2018,"Mar"
-119.28,34.11451,51322,"Gray Whale",3,34.11451,-119.28,2018,"Mar"
-119.307,34.10605,51323,"Gray Whale",2,34.10605,-119.307,2018,"Mar"
-119.312,34.11746,51324,"Gray Whale",4,34.11746,-119.312,2018,"Mar"
-119.715,34.38434,51330,"Gray Whale",3,34.38434,-119.715,2018,"Mar"
-121.992,36.66438,51338,"Humpback Whale",1,36.66438,-121.992,2018,"Mar"
-121.941,36.66164,51339,"Humpback Whale",2,36.66164,-121.941,2018,"Feb"
-122.035,36.71655,51342,"Gray Whale",2,36.71655,-122.035,2018,"Mar"
-122.025,36.58833,51346,"Humpback Whale",15,36.58833,-122.025,2018,"Mar"
-119.764,34.38818,51348,"Gray Whale",1,34.38818,-119.764,2018,"Mar"
-119.225,34.1364,51350,"Gray Whale",2,34.1364,-119.225,2018,"Mar"
-119.735,34.39266,51352,"Gray Whale",1,34.39266,-119.735,2018,"Mar"
-119.704,34.38443,51354,"Gray Whale",1,34.38443,-119.704,2018,"Mar"
-119.713,34.38785,51355,"Gray Whale",1,34.38785,-119.713,2018,"Mar"
-119.714,34.38826,51356,"Gray Whale",2,34.38826,-119.714,2018,"Mar"
-119.101,34.07023,51358,"Gray Whale",2,34.07023,-119.101,2018,"Mar"
-119.11,34.0755,51359,"Gray Whale",1,34.0755,-119.11,2018,"Mar"
-117.319,32.70491,51361,"Gray Whale",1,32.70491,-117.319,2018,"Mar"
-119.695,34.38837,51366,"Gray Whale",1,34.38837,-119.695,2018,"Mar"
-119.782,34.37677,51368,"Gray Whale",1,34.37677,-119.782,2018,"Mar"
-119.795,34.37592,51370,"Gray Whale",1,34.37592,-119.795,2018,"Mar"
-119.241,34.13626,51372,"Gray Whale",5,34.13626,-119.241,2018,"Mar"
-121.85,36.704,51373,"Humpback Whale",2,36.704,-121.85,2018,"Mar"
-119.299,34.1051,51376,"Gray Whale",2,34.1051,-119.299,2018,"Mar"
-119.596,34.13507,51377,"Fin Whale",1,34.13507,-119.596,2018,"Mar"
-119.673,34.37161,51379,"Gray Whale",6,34.37161,-119.673,2018,"Mar"
-119.452,34.13778,51381,"Fin Whale",2,34.13778,-119.452,2018,"Feb"
-121.909,36.67207,51383,"Humpback Whale",2,36.67207,-121.909,2018,"Mar"
-119.736,34.39375,51384,"Gray Whale",1,34.39375,-119.736,2018,"Mar"
-119.691,34.4,51385,"Gray Whale",1,34.4,-119.691,2018,"Mar"
-121.99,36.66567,51386,"Gray Whale",5,36.66567,-121.99,2018,"Mar"
-117.708,33.45973,51394,"Gray Whale",2,33.45973,-117.708,2018,"Mar"
-121.985,36.64533,51406,"Humpback Whale",2,36.64533,-121.985,2018,"Mar"
-121.892,36.67642,51438,"Humpback Whale",5,36.67642,-121.892,2018,"Mar"
-119.344,34.03859,51458,"Humpback Whale",1,34.03859,-119.344,2018,"Mar"
-121.881,36.71874,51461,"Humpback Whale",10,36.71874,-121.881,2018,"Mar"
-121.861,36.70762,51463,"Humpback Whale",2,36.70762,-121.861,2018,"Mar"
-121.898,36.75864,51465,"Humpback Whale",10,36.75864,-121.898,2018,"Mar"
-121.882,36.76002,51466,"Humpback Whale",3,36.76002,-121.882,2018,"Mar"
-121.926,36.76305,51468,"Humpback Whale",10,36.76305,-121.926,2018,"Mar"
-121.92,36.76114,51470,"Humpback Whale",5,36.76114,-121.92,2018,"Mar"
-121.909,36.75402,51472,"Humpback Whale",10,36.75402,-121.909,2018,"Mar"
-121.92,36.72915,51474,"Humpback Whale",4,36.72915,-121.92,2018,"Mar"
-121.899,36.65336,51494,"Gray Whale",3,36.65336,-121.899,2018,"Mar"
-121.914,36.7499,51497,"Humpback Whale",11,36.7499,-121.914,2018,"Mar"
-121.889,36.72335,51498,"Humpback Whale",2,36.72335,-121.889,2018,"Mar"
-117.744,33.4328,51501,"Gray Whale",4,33.4328,-117.744,2018,"Mar"
-121.9,36.61601,51510,"Humpback Whale",3,36.61601,-121.9,2018,"Mar"
-121.9,36.61601,51511,"Humpback Whale",4,36.61601,-121.9,2018,"Mar"
-117.242,32.64415,51514,"Gray Whale",2,32.64415,-117.242,2018,"Mar"
-117.245,32.64459,51515,"Gray Whale",2,32.64459,-117.245,2018,"Mar"
-117.27,32.70291,51516,"Gray Whale",3,32.70291,-117.27,2018,"Mar"
-117.96,32.99407,51517,"Gray Whale",3,32.99407,-117.96,2018,"Mar"
-119.706,34.3646,51518,"Gray Whale",3,34.3646,-119.706,2018,"Mar"
-119.712,34.36242,51519,"Humpback Whale",1,34.36242,-119.712,2018,"Mar"
-119.738,34.36523,51521,"Gray Whale",2,34.36523,-119.738,2018,"Mar"
-119.692,34.3979,51522,"Gray Whale",3,34.3979,-119.692,2018,"Mar"
-119.731,34.39257,51523,"Gray Whale",3,34.39257,-119.731,2018,"Mar"
-121.85,36.69004,51527,"Humpback Whale",2,36.69004,-121.85,2018,"Mar"
-121.851,36.69838,51528,"Humpback Whale",1,36.69838,-121.851,2018,"Mar"
-117.377,32.65504,51529,"Gray Whale",2,32.65504,-117.377,2018,"Mar"
-117.377,32.65504,51530,"Gray Whale",1,32.65504,-117.377,2018,"Mar"
-121.861,36.67527,51531,"Humpback Whale",7,36.67527,-121.861,2018,"Mar"
-119.245,34.12239,51542,"Gray Whale",1,34.12239,-119.245,2018,"Mar"
-119.383,34.14784,51546,"Gray Whale",2,34.14784,-119.383,2018,"Mar"
-119.819,34.24922,51549,"Humpback Whale",4,34.24922,-119.819,2018,"Mar"
-120.205,34.31765,51551,"Gray Whale",9,34.31765,-120.205,2018,"Mar"
-120.185,34.28732,51553,"Gray Whale",2,34.28732,-120.185,2018,"Mar"
-120.674,34.32681,51554,"Humpback Whale",2,34.32681,-120.674,2018,"Mar"
-120.055,34.18163,51557,"Gray Whale",2,34.18163,-120.055,2018,"Mar"
-119.416,34.18771,51568,"Gray Whale",1,34.18771,-119.416,2018,"Mar"
-119.712,34.38651,51569,"Gray Whale",1,34.38651,-119.712,2018,"Mar"
-119.18,33.96748,51571,"Fin Whale",1,33.96748,-119.18,2018,"Mar"
-119.296,34.02926,51591,"Blue Whale",1,34.02926,-119.296,2018,"Mar"
-121.934,36.75656,51602,"Gray Whale",3,36.75656,-121.934,2018,"Mar"
-119.239,34.1555,51603,"Gray Whale",1,34.1555,-119.239,2018,"Mar"
-119.301,34.12621,51604,"Gray Whale",1,34.12621,-119.301,2018,"Mar"
-121.871,36.64086,51610,"Humpback Whale",4,36.64086,-121.871,2018,"Mar"
-121.893,36.60575,51613,"Gray Whale",2,36.60575,-121.893,2018,"Mar"
-121.861,36.69777,51619,"Humpback Whale",1,36.69777,-121.861,2018,"Mar"
-121.873,36.69908,51620,"Humpback Whale",3,36.69908,-121.873,2018,"Mar"
-121.892,36.60347,51627,"Humpback Whale",4,36.60347,-121.892,2018,"Mar"
-121.853,36.69945,51629,"Humpback Whale",3,36.69945,-121.853,2018,"Mar"
-121.868,36.68479,51630,"Humpback Whale",2,36.68479,-121.868,2018,"Mar"
-121.856,36.72926,51635,"Humpback Whale",8,36.72926,-121.856,2018,"Mar"
-121.942,36.66821,51649,"Humpback Whale",1,36.66821,-121.942,2018,"Mar"
-121.962,36.64151,51651,"Gray Whale",1,36.64151,-121.962,2018,"Mar"
-121.963,36.64171,51652,"Gray Whale",1,36.64171,-121.963,2018,"Mar"
-121.977,36.59307,51653,"Gray Whale",3,36.59307,-121.977,2018,"Mar"
-121.842,36.72858,51654,"Humpback Whale",3,36.72858,-121.842,2018,"Mar"
-121.846,36.66364,51655,"Humpback Whale",3,36.66364,-121.846,2018,"Mar"
-121.843,36.71492,51656,"Humpback Whale",3,36.71492,-121.843,2018,"Mar"
-121.882,36.64098,51658,"Gray Whale",4,36.64098,-121.882,2018,"Apr"
-121.848,36.74726,51659,"Humpback Whale",4,36.74726,-121.848,2018,"Apr"
-121.864,36.66594,51660,"Humpback Whale",1,36.66594,-121.864,2018,"Apr"
-121.849,36.69085,51662,"Humpback Whale",2,36.69085,-121.849,2018,"Apr"
-121.891,36.74062,51667,"Humpback Whale",2,36.74062,-121.891,2018,"Apr"
-124.162,41.14162,51670,"Gray Whale",2,41.14162,-124.162,2018,"Apr"
-121.843,36.70187,51673,"Humpback Whale",2,36.70187,-121.843,2018,"Apr"
-119.335,34.0613,51677,"Fin Whale",1,34.0613,-119.335,2018,"Mar"
-119.231,34.15092,51683,"Gray Whale",3,34.15092,-119.231,2018,"Apr"
-119.249,34.10528,51684,"Gray Whale",2,34.10528,-119.249,2018,"Apr"
-119.346,33.99672,51686,"Fin Whale",1,33.99672,-119.346,2018,"Apr"
-119.226,34.13652,51687,"Gray Whale",2,34.13652,-119.226,2018,"Apr"
-119.07,34.07857,51690,"Gray Whale",3,34.07857,-119.07,2018,"Apr"
-120.242,34.21036,51692,"Humpback Whale",2,34.21036,-120.242,2018,"Apr"
-121.852,36.69564,51694,"Humpback Whale",3,36.69564,-121.852,2018,"Apr"
-119.291,34.0909,51695,"Blue Whale",1,34.0909,-119.291,2018,"Apr"
-119.29,34.0967,51696,"Fin Whale",1,34.0967,-119.29,2018,"Apr"
-121.893,36.64697,51697,"Humpback Whale",1,36.64697,-121.893,2018,"Apr"
-119.3,34.08262,51698,"Blue Whale",1,34.08262,-119.3,2018,"Apr"
-119.3,34.07438,51699,"Fin Whale",1,34.07438,-119.3,2018,"Apr"
-121.867,36.74345,51702,"Humpback Whale",2,36.74345,-121.867,2018,"Apr"
-121.867,36.72287,51703,"Humpback Whale",1,36.72287,-121.867,2018,"Apr"
-121.867,36.71037,51704,"Humpback Whale",1,36.71037,-121.867,2018,"Apr"
-119.347,34.20197,51710,"Gray Whale",2,34.20197,-119.347,2018,"Apr"
-117.898,33.59769,51714,"Gray Whale",2,33.59769,-117.898,2018,"Apr"
-119.218,34.10959,51715,"Gray Whale",2,34.10959,-119.218,2018,"Apr"
-119.294,34.0328,51722,"Fin Whale",3,34.0328,-119.294,2018,"Apr"
-119.287,34.02429,51723,"Fin Whale",2,34.02429,-119.287,2018,"Apr"
-121.934,36.66497,52029,"Humpback Whale",1,36.66497,-121.934,2018,"Apr"
-122.004,36.762,52031,"Humpback Whale",1,36.762,-122.004,2018,"Apr"
-122.004,36.76214,52033,"Gray Whale",1,36.76214,-122.004,2018,"Apr"
-118.224,33.72257,52034,"Gray Whale",1,33.72257,-118.224,2018,"Apr"
-121.947,36.7769,52035,"Humpback Whale",2,36.7769,-121.947,2018,"Apr"
-121.882,36.66277,52036,"Humpback Whale",3,36.66277,-121.882,2018,"Apr"
-121.865,36.68157,52037,"Humpback Whale",5,36.68157,-121.865,2018,"Apr"
-121.852,36.7078,52038,"Humpback Whale",3,36.7078,-121.852,2018,"Apr"
-121.853,36.72105,52045,"Humpback Whale",2,36.72105,-121.853,2018,"Apr"
-121.886,36.79679,52046,"Humpback Whale",2,36.79679,-121.886,2018,"Apr"
-121.887,36.79444,52047,"Humpback Whale",2,36.79444,-121.887,2018,"Apr"
-121.902,36.79423,52048,"Humpback Whale",2,36.79423,-121.902,2018,"Apr"
-121.858,36.62398,52054,"Humpback Whale",8,36.62398,-121.858,2018,"Apr"
-121.874,36.72217,52057,"Humpback Whale",3,36.72217,-121.874,2018,"Apr"
-119.906,34.41136,52059,"Gray Whale",2,34.41136,-119.906,2018,"Apr"
-121.97,36.66656,52060,"Humpback Whale",1,36.66656,-121.97,2018,"Apr"
-121.977,36.63807,52061,"Gray Whale",1,36.63807,-121.977,2018,"Apr"
-118.76,34.0176,52062,"Gray Whale",1,34.0176,-118.76,2018,"Apr"
-121.877,36.7023,52066,"Humpback Whale",2,36.7023,-121.877,2018,"Apr"
-121.873,36.70525,52067,"Humpback Whale",4,36.70525,-121.873,2018,"Apr"
-121.884,36.70237,52075,"Humpback Whale",2,36.70237,-121.884,2018,"Apr"
-121.852,36.68729,52083,"Humpback Whale",2,36.68729,-121.852,2018,"Apr"
